month,amazon_price_raw,list_price_raw,sales_rank_raw,asin,brand_seed,category_seed,segment_seed,marketplace,amazon_key_used,list_key_used,sales_key_used,amazon_price_final,list_price_final,amazon_price,list_price,cpi,cpi_beauty,unemployment_rate,interest_rate,consumer_sentiment,retail_sales,pce,sp500,housing_price_index,credit_card_delinquency,inflation_yoy,retail_sales_yoy,real_interest_rate,post_pandemic_dummy,high_rate_regime_dummy,recession_dummy,cycle_phase,price_log,price_change_pct,discount_rate,category_mean_price,price_vs_category_mean,sales_rank_log,sales_rank_change,demand_proxy,real_price,was_null,amazon_price_imputed,was_imputed,coverage_pct,max_null_run,low_quality_product,list_price_raw_gt_1000,list_price_implausible,cycle_phase_new
2023-03-01,,7.0,131.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,,7.0,,7.0,301.821,188.158,3.5,4.65,62.0,578812.0,18520.4,4109.31,298.78,2.6566666666666667,4.917719362889961,0.7531963410706943,-0.2677193628899603,1,1,0,recovery,,,,24.66794871794872,,4.875197323201151,10.0,0.0076335877862595,,1,,0,45.88235294117647,18,1,0,0,slowdown
2023-04-01,,,201.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,,,,,302.845,188.647,3.4,4.83,63.7,583874.0,18641.8,4169.48,300.202,2.75,4.950079879124369,0.5045245402733212,-0.1200798791243693,1,1,0,recovery,,,,22.818571428571428,,5.303304908059076,70.0,0.0049751243781094,,1,,0,45.88235294117647,18,1,0,0,slowdown
2023-05-01,,,190.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,,,,,303.334,189.549,3.6,5.06,59.0,586286.0,18664.6,4179.83,302.17,2.8133333333333335,4.131851231385042,1.1109884727616317,0.9281487686149577,1,1,0,recovery,,,,21.08230769230769,,5.247024072160486,-11.0,0.0052631578947368,,1,,0,45.88235294117647,18,1,0,0,slowdown
2023-06-01,,7.0,172.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,,7.0,,7.0,304.014,189.937,3.6,5.08,64.2,588670.0,18773.0,4450.38,304.163,2.8766666666666665,3.070617072997095,0.5318022529015254,2.009382927002905,1,1,0,recovery,,,,17.36931506849315,,5.147494476813453,-18.0,0.005813953488372,,1,,0,45.88235294117647,18,1,0,0,slowdown
2023-07-01,,,215.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,,,,,304.609,190.996,3.5,5.12,71.5,589257.0,18884.2,4588.96,306.34,2.94,3.287749268428297,1.724593322250367,1.832250731571703,1,1,0,recovery,,,,17.54605263157895,,5.3706380281276624,43.0,0.0046511627906976,,1,7.0,1,45.88235294117647,18,1,0,0,expansion
2023-08-01,7.0,7.0,151.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.07,7.0,7.0,7.0,306.082,190.978,3.7,5.33,69.4,595191.0,18953.3,4507.66,309.006,2.993333333333333,3.722504803505289,2.407965643259758,1.6074951964947113,1,1,0,recovery,1.9459101490553132,,0.0,15.921645569620251,0.4396530477576104,5.017279836814924,-64.0,0.0066225165562913,2.2869688514842426,0,7.0,0,45.88235294117647,18,1,0,0,expansion
2023-09-01,,,48.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,,,,,307.276,192.057,3.7,5.33,67.8,598956.0,19048.1,4288.05,311.208,3.046666666666667,3.687206638119256,3.367009177731828,1.6427933618807442,1,1,0,recovery,,,,17.321739130434782,,3.871201010907891,-103.0,0.0208333333333333,,1,7.0,1,45.88235294117647,18,1,0,0,expansion
2023-10-01,,,51.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,,,,,307.696,193.472,3.9,5.33,63.8,595517.0,19109.4,4193.8,313.277,3.1,3.2512659098611785,1.796733708714093,2.0787340901388216,1,1,0,recovery,,,,16.239615384615384,,3.9318256327243257,3.0,0.0196078431372549,,1,7.0,1,45.88235294117647,18,1,0,0,expansion
2023-11-01,7.0,,138.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.07,,7.0,,308.148,191.709,3.7,5.33,61.3,593567.0,19178.9,4567.8,314.118,3.1233333333333335,3.133346274591186,2.9861752111542073,2.1966537254088134,1,1,0,recovery,1.9459101490553132,,,16.69529411764706,0.4192798252413501,4.927253685157205,87.0,0.0072463768115942,2.271635707517167,0,7.0,0,45.88235294117647,18,1,0,0,expansion
2023-12-01,7.0,7.0,79.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.07,7.0,7.0,7.0,308.741,187.349,3.8,5.33,69.7,594256.0,19283.5,4769.83,315.033,3.1466666666666665,3.3159099427102934,4.416826709352528,2.0140900572897067,1,1,0,recovery,1.9459101490553132,0.0,0.0,16.244941176470586,0.4309033762546893,4.3694478524670215,-59.0,0.0126582278481012,2.2672725682691968,0,7.0,0,45.88235294117647,18,1,0,0,expansion
2024-01-01,,,70.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,,,,,309.698,187.892,3.7,5.33,79.0,588944.0,19303.3,4845.65,315.983,3.17,3.0883429864855705,-0.5101661587529005,2.2416570135144296,1,1,0,recovery,,,,17.99329268292683,,4.248495242049359,-9.0,0.0142857142857142,,1,7.0,1,45.88235294117647,18,1,0,0,expansion
2024-02-01,,,66.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,,,,,310.967,191.222,3.9,5.33,76.9,593206.0,19446.5,5096.27,317.204,3.1866666666666665,3.157074141648697,1.201197615006011,2.172925858351303,1,1,0,recovery,,,,16.784823529411764,,4.189654742026425,-4.0,0.0151515151515151,,1,7.0,1,45.88235294117647,18,1,0,0,expansion
2024-03-01,,,67.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,,,,,312.345,191.607,3.9,5.33,79.4,595969.0,19581.8,5065.98,318.265,3.2033333333333336,3.4868349120836584,2.964174896166627,1.8431650879163417,1,1,0,recovery,,,,17.81154761904762,,4.204692619390966,1.0,0.0149253731343283,,1,7.0,1,45.88235294117647,18,1,0,0,expansion
2024-04-01,7.0,7.0,105.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.07,7.0,7.0,7.0,313.023,190.319,3.9,5.33,77.2,595676.0,19665.7,5035.69,319.286,3.22,3.360795126219674,2.0213265190777374,1.9692048737803267,1,1,0,recovery,1.9459101490553132,,0.0,16.111315789473686,0.4344772389461476,4.653960350157523,38.0,0.0095238095238095,2.2362573996160027,0,7.0,0,45.88235294117647,18,1,0,0,expansion
2024-05-01,7.0,7.0,113.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.07,7.0,7.0,7.0,313.175,189.984,3.9,5.33,69.1,600372.0,19758.0,5277.51,320.104,3.213333333333334,3.244278584003113,2.4025816751551243,2.085721415996887,1,1,0,recovery,1.9459101490553132,0.0,0.0,14.716216216216216,0.4756657483930211,4.727387818712341,8.0,0.0088495575221238,2.2351720284186154,0,7.0,0,45.88235294117647,18,1,0,0,expansion
2024-06-01,5.73,7.0,148.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.0573,7.0,5.73,7.0,313.044,190.421,4.1,5.33,68.2,599979.0,19844.5,5460.48,320.706,3.206666666666667,2.9702579486470926,1.9211102994886708,2.3597420513529075,1,1,0,recovery,1.7457155307266483,-0.1814285714285713,0.1814285714285713,17.059,0.3358930769681693,4.997212273764115,35.0,0.0067567567567567,1.830413615977307,0,5.73,0,45.88235294117647,18,1,0,0,expansion
2024-07-01,7.0,7.0,139.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.07,7.0,7.0,7.0,313.569,189.982,4.2,5.33,66.4,605814.0,19949.5,5522.3,321.366,3.2,2.941475793558302,2.809809641633443,2.3885242064416987,1,1,0,recovery,1.9459101490553132,0.2216404886561953,0.0,17.242272727272727,0.4059789629082856,4.9344739331306915,-9.0,0.0071942446043165,2.232363530833724,0,7.0,0,45.88235294117647,18,1,0,0,expansion
2024-08-01,7.0,7.0,146.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.07,7.0,7.0,7.0,314.062,190.812,4.2,5.33,67.9,603601.0,20001.3,5648.4,322.239,3.16,2.607144490692037,1.4129917959109006,2.722855509307963,1,1,0,recovery,1.9459101490553132,0.0,0.0,15.630344827586208,0.4478468055065301,4.983606621708336,7.0,0.0068493150684931,2.228859269825703,0,7.0,0,45.88235294117647,18,1,0,0,expansion
2024-09-01,7.0,7.0,120.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.07,7.0,7.0,7.0,314.732,191.105,4.1,5.13,70.1,608774.0,20147.6,5762.48,323.38,3.12,2.4264830315416708,1.6391855161314028,2.703516968458329,1,1,0,recovery,1.9459101490553132,0.0,0.0,14.776867469879518,0.4737133911682212,4.787491742782046,-26.0,0.0083333333333333,2.224114484704447,0,7.0,0,45.88235294117647,18,1,0,0,expansion
2024-10-01,4.96,7.0,114.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.0496,7.0,4.96,7.0,315.631,191.813,4.1,4.83,70.5,612772.0,20226.0,5705.45,324.541,3.08,2.578844053871343,2.8974823556674245,2.251155946128657,1,1,0,recovery,1.601405740736836,-0.2914285714285715,0.2914285714285714,15.688354430379748,0.3161580790395197,4.736198448394496,-6.0,0.0087719298245614,1.571455275305658,0,4.96,0,45.88235294117647,18,1,0,0,expansion
2024-11-01,7.0,,271.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.07,,7.0,,316.528,189.988,4.2,4.64,71.8,616344.0,20313.6,6032.38,325.945,3.0733333333333333,2.719472461284833,3.837309014820578,1.9205275387151663,1,1,0,recovery,1.9459101490553132,0.4112903225806452,,12.078625,0.5795361640915254,5.602118820879701,157.0,0.003690036900369,2.211494717686903,0,7.0,0,45.88235294117647,18,1,0,0,expansion
2024-12-01,7.0,7.0,102.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.07,7.0,7.0,7.0,317.604,187.819,4.1,4.48,74.0,621713.0,20514.3,5881.63,327.791,3.066666666666667,2.870690967509981,4.620399289195221,1.6093090324900192,1,1,0,recovery,1.9459101490553132,0.0,0.0,12.648,0.5534471853257432,4.624972813284271,-169.0,0.0098039215686274,2.2040024684827646,0,7.0,0,45.88235294117647,18,1,0,0,expansion
2025-01-01,7.0,,82.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.07,,7.0,,318.961,189.029,4.0,4.33,71.7,614980.0,20462.2,6040.53,329.169,3.06,2.9909783078999608,4.420793827596503,1.3390216921000393,1,1,0,recovery,1.9459101490553132,0.0,,15.477352941176472,0.4522737206164604,4.406719247264253,-20.0,0.0121951219512195,2.1946256752392928,0,7.0,0,45.88235294117647,18,1,0,0,expansion
2025-02-01,6.98,7.0,91.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.0698,7.0,6.98,7.0,319.679,189.627,4.2,4.33,64.7,616714.0,20519.8,5954.5,329.787,3.0533333333333332,2.8015834477613355,3.9628729311571353,1.5284165522386646,1,1,0,recovery,1.9430489167742813,-0.0028571428571427,0.0028571428571427,13.31776119402985,0.5241121160160934,4.51085950651685,9.0,0.0109890109890109,2.1834402635143384,0,6.98,0,45.88235294117647,18,1,0,0,expansion
2025-03-01,6.86,,127.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.0686,,6.86,,319.785,189.666,4.2,4.33,57.0,625121.0,20683.0,5611.85,329.124,3.046666666666667,2.381981462805549,4.89152959298218,1.948018537194451,1,1,0,recovery,1.925707441737794,-0.0171919770773638,,15.535735294117648,0.4415626212811071,4.844187086458591,36.0,0.0078740157480314,2.1451913004049596,0,6.86,0,45.88235294117647,18,1,0,0,expansion
2025-04-01,7.0,7.0,131.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.07,7.0,7.0,7.0,320.302,190.631,4.2,4.33,52.2,623521.0,20746.4,5569.06,328.278,3.04,2.32538823025783,4.674521048355151,2.00461176974217,1,1,0,recovery,1.9459101490553132,0.0204081632653061,0.0,15.87671875,0.4408971469624351,4.875197323201151,4.0,0.0076335877862595,2.185437493365636,0,7.0,0,45.88235294117647,18,1,0,0,expansion
2025-05-01,7.0,,113.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.07,,7.0,,320.62,189.399,4.3,4.33,52.2,618037.0,20755.0,5911.69,327.593,3.02,2.3772651073680873,2.9423424143697474,1.9527348926319128,1,1,0,recovery,1.9459101490553132,0.0,,14.80548387096774,0.4727977863476916,4.727387818712341,-18.0,0.0088495575221238,2.1832699145405776,0,7.0,0,45.88235294117647,18,1,0,0,expansion
2025-06-01,7.0,,129.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.07,,7.0,,321.435,191.072,4.1,4.33,60.7,624146.0,20868.4,6204.95,326.878,3.0,2.680453865910226,4.027974312434268,1.649546134089774,1,1,0,recovery,1.9459101490553132,0.0,,15.322835820895524,0.4568344973359438,4.859812404361672,16.0,0.0077519379844961,2.177734223093316,0,7.0,0,45.88235294117647,18,1,0,0,expansion
2025-07-01,7.0,7.0,136.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.07,7.0,7.0,7.0,322.169,190.717,4.3,4.33,61.7,628747.0,21007.3,6339.39,326.619,2.98,2.742618052167134,3.785485313974246,1.587381947832866,1,1,0,recovery,1.9459101490553132,0.0,0.0,13.235180722891569,0.5288934202381386,4.912654885736052,7.0,0.0073529411764705,2.1727726752108367,0,7.0,0,45.88235294117647,18,1,0,0,expansion
2025-08-01,7.0,8.0,110.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.07,8.0,7.0,8.0,323.291,191.367,4.3,4.33,58.2,632149.0,21123.8,6460.26,326.973,2.966666666666667,2.9385917430316155,4.729614430724927,1.3914082569683843,1,1,0,recovery,1.9459101490553132,0.0,0.125,13.698767123287674,0.5109948900510994,4.700480365792417,-26.0,0.009090909090909,2.165231942738895,0,7.0,0,45.88235294117647,18,1,0,0,expansion
2025-09-01,8.0,,148.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.08,,8.0,,324.245,192.368,4.4,4.22,55.1,632395.0,21202.4,6688.46,327.659,2.953333333333333,3.0225715847133294,3.8800934336880255,1.1974284152866703,1,1,0,recovery,2.0794415416798357,0.1428571428571428,,16.3025,0.4907222818586106,4.997212273764115,38.0,0.0067567567567567,2.4672701198168054,0,8.0,0,45.88235294117647,18,1,0,0,expansion
2025-10-01,,,126.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,,,,,324.654,191.3375,4.45,4.09,53.6,631346.0,21287.7,6840.2,329.121,2.94,2.8587179332828505,3.031143720666085,1.2312820667171491,1,1,0,recovery,,,,13.18935064935065,,4.836281906951478,-22.0,0.0079365079365079,,1,7.0,1,45.88235294117647,18,1,0,0,expansion
2025-11-01,6.0,,348.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.06,,6.0,,325.063,190.307,4.5,3.88,51.0,634477.0,21361.0,6849.09,330.651,2.94,2.6964439164939513,2.942025881650512,1.1835560835060486,1,0,0,recovery,1.791759469228055,,,11.337790697674418,0.5292036305830471,5.8522024797744745,222.0,0.0028735632183908,1.845796045689605,0,6.0,0,45.88235294117647,18,1,0,0,expansion
2025-12-01,7.0,,124.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.07,,7.0,,326.031,189.36,4.4,3.72,52.9,634673.0,21455.5,6845.5,332.037,2.94,2.653304114557753,2.0845631344366344,1.0666958854422472,1,0,0,recovery,1.9459101490553132,0.1666666666666667,,12.4844578313253,0.5606971559818956,4.820281565605037,-224.0,0.0080645161290322,2.1470350978894643,0,7.0,0,45.88235294117647,18,1,0,0,expansion
2026-01-01,,,125.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,,,,,326.588,191.697,4.3,3.64,56.4,633709.0,21536.6,6939.03,332.037,2.94,2.391201432150014,3.04546489316726,1.248798567849986,1,0,0,recovery,,,,15.5625,,4.8283137373023015,1.0,0.008,,1,7.5,1,45.88235294117647,18,1,0,0,expansion
2026-02-01,8.0,,120.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,0.08,,8.0,,327.46,192.404,4.4,3.64,56.6,633709.0,21536.6,6878.88,332.037,2.94,2.4340041103732224,2.755734424709022,1.2059958896267775,1,0,0,recovery,2.0794415416798357,,,12.286923076923076,0.6510987291053654,4.787491742782046,-5.0,0.0083333333333333,2.4430464789592623,0,8.0,0,45.88235294117647,18,1,0,0,expansion
2026-03-01,,,124.0,B085P3CCPQ,e.l.f.,makeup,mass,US,AMAZON,LISTPRICE,SALES,,,,,327.46,192.404,4.4,3.64,56.6,633709.0,21536.6,6878.88,332.037,2.94,2.400050033616319,1.3738140296038592,1.2399499663836813,1,0,0,recovery,,,,14.592830188679244,,4.820281565605037,4.0,0.0080645161290322,,1,8.0,1,45.88235294117647,18,1,0,0,expansion
2019-03-01,,,,B086161PTN,Eucerin,body_care,mass,US,AMAZON,LISTPRICE,SALES,,,,,254.277,182.898,3.8,2.41,98.4,438196.0,14248.6,2834.4,207.053,2.5733333333333333,1.8831863513063984,3.083839308188674,0.5268136486936017,0,0,0,expansion,,,,15.867,,,,,,1,,0,55.294117647058826,16,1,0,0,expansion
2019-04-01,,,,B086161PTN,Eucerin,body_care,mass,US,AMAZON,LISTPRICE,SALES,,,,,255.233,183.312,3.7,2.42,97.2,437735.0,14290.0,2945.83,207.505,2.59,2.000583470209061,2.7790626416122066,0.4194165297909391,0,0,0,expansion,,,,13.569411764705883,,,,,,1,,0,55.294117647058826,16,1,0,0,expansion
2019-05-01,,,,B086161PTN,Eucerin,body_care,mass,US,AMAZON,LISTPRICE,SALES,,,,,255.296,182.107,3.6,2.39,100.0,442514.0,14353.3,2752.06,208.113,2.5933333333333333,1.7959105553606136,2.353240505157972,0.5940894446393865,0,0,0,expansion,,,,12.046,,,,,,1,,0,55.294117647058826,16,1,0,0,expansion
2019-06-01,,,,B086161PTN,Eucerin,body_care,mass,US,AMAZON,LISTPRICE,SALES,,,,,255.213,182.115,3.6,2.38,98.2,442116.0,14408.7,2941.76,208.567,2.5966666666666667,1.671194894390049,2.815761567226649,0.7088051056099509,0,0,0,expansion,,,,10.92,,,,,,1,,0,55.294117647058826,16,1,0,0,expansion
2019-07-01,,,,B086161PTN,Eucerin,body_care,mass,US,AMAZON,LISTPRICE,SALES,,,,,255.802,183.13,3.7,2.4,98.4,445304.0,14496.0,2980.38,209.188,2.6,1.826331335037068,3.06292961788599,0.5736686649629319,0,0,0,expansion,,,,13.422380952380951,,,,,,1,,0,55.294117647058826,16,1,0,0,expansion
2019-08-01,,,,B086161PTN,Eucerin,body_care,mass,US,AMAZON,LISTPRICE,SALES,,,,,256.036,184.129,3.6,2.13,89.8,448519.0,14558.2,2926.46,210.01,2.6033333333333335,1.7376412106666406,3.8163928051459184,0.3923587893333593,0,0,0,expansion,,,,13.4225,,,,,,1,,0,55.294117647058826,16,1,0,0,expansion
2019-09-01,,,,B086161PTN,Eucerin,body_care,mass,US,AMAZON,LISTPRICE,SALES,,,,,256.43,183.76,3.5,2.04,93.2,444555.0,14590.6,2976.74,210.817,2.6066666666666665,1.6844977040391562,3.0402977948164045,0.3555022959608438,0,0,0,expansion,,,,11.866666666666664,,,,,,1,,0,55.294117647058826,16,1,0,0,expansion
2019-10-01,,,,B086161PTN,Eucerin,body_care,mass,US,AMAZON,LISTPRICE,SALES,,,,,257.155,183.061,3.6,1.83,95.5,445627.0,14617.4,3037.56,211.72,2.61,1.7339736996186297,2.2328823062487624,0.0960263003813706,0,0,0,expansion,,,,13.497619047619049,,,,,,1,,0,55.294117647058826,16,1,0,0,expansion
2019-11-01,,,,B086161PTN,Eucerin,body_care,mass,US,AMAZON,LISTPRICE,SALES,,,,,257.879,182.375,3.6,1.55,96.8,449040.0,14711.0,3140.98,212.76,2.6366666666666667,2.092290394862917,2.3774999316024115,-0.5422903948629167,0,0,0,expansion,,,,14.154583333333337,,,,,,1,,0,55.294117647058826,16,1,0,0,expansion
2019-12-01,,,,B086161PTN,Eucerin,body_care,mass,US,AMAZON,LISTPRICE,SALES,,,,,258.63,178.974,3.6,1.55,99.3,449643.0,14774.8,3230.78,213.922,2.663333333333333,2.3195274699624457,4.828504285061497,-0.7695274699624457,0,0,0,expansion,,,,13.73,,,,,,1,,0,55.294117647058826,16,1,0,0,expansion
2020-01-01,,,,B086161PTN,Eucerin,body_care,mass,US,AMAZON,LISTPRICE,SALES,,,,,259.127,179.656,3.6,1.55,99.8,447774.0,14868.3,3225.52,215.004,2.69,2.599767976845202,4.0739483923150965,-1.049767976845202,0,0,0,expansion,,,,12.108260869565218,,,,,,1,,0,55.294117647058826,16,1,0,0,expansion
2020-02-01,,,,B086161PTN,Eucerin,body_care,mass,US,AMAZON,LISTPRICE,SALES,,,,,259.25,181.381,3.5,1.58,101.0,447972.0,14828.1,2954.22,215.852,2.61,2.3413166797595197,3.8910559979962622,-0.7613166797595197,0,0,0,expansion,,,,11.84875,,,,,,1,,0,55.294117647058826,16,1,0,0,expansion
2020-03-01,,,,B086161PTN,Eucerin,body_care,mass,US,AMAZON,LISTPRICE,SALES,,,,,258.076,181.669,4.4,0.65,89.1,420954.0,13812.8,2584.59,216.404,2.53,1.4940399642909163,-3.9347689161927546,-0.8440399642909163,0,0,0,recovery,,,,11.852222222222222,,,,,,1,,0,55.294117647058826,16,1,0,0,recession
2020-04-01,,,,B086161PTN,Eucerin,body_care,mass,US,AMAZON,LISTPRICE,SALES,,,,,256.032,180.95,14.8,0.05,71.8,370296.0,12249.2,2912.43,216.813,2.45,0.3130472940411133,-15.406353158874664,-0.2630472940411133,0,0,1,recession,,,,12.968620689655172,,,,,,1,,0,55.294117647058826,16,1,0,0,recession
2020-05-01,,,,B086161PTN,Eucerin,body_care,mass,US,AMAZON,LISTPRICE,SALES,,,,,255.802,179.553,13.2,0.05,72.3,437957.0,13281.5,3044.31,216.942,2.296666666666667,0.1982013035848551,-1.0297979272972158,-0.1482013035848551,0,0,1,recession,,,,13.717105263157896,,,,,,1,,0,55.294117647058826,16,1,0,0,recession
2020-06-01,,,,B086161PTN,Eucerin,body_care,mass,US,AMAZON,LISTPRICE,SALES,,,,,257.042,178.426,11.0,0.08,78.1,465800.0,14049.2,3100.29,217.488,2.1433333333333335,0.7166562831830481,5.356965140370407,-0.6366562831830481,0,0,0,recovery,,,,14.181724137931036,,,,,,1,13.99,1,55.294117647058826,16,1,0,0,recovery
2020-07-01,13.99,12.49,21040.0,B086161PTN,Eucerin,body_care,mass,US,AMAZON,LISTPRICE,SALES,0.1399,12.49,13.99,12.49,258.352,179.374,10.2,0.09,72.5,471873.0,14307.2,3271.12,219.205,1.99,0.9968647625897996,5.966485816431022,-0.9068647625897998,0,0,0,slowdown,2.63834278867739,,-0.1200960768614892,11.530909090909091,1.2132608010091457,9.954180666851649,,4.752851711026616e-05,5.415092586858241,0,13.99,0,55.294117647058826,16,1,0,0,recovery
2020-08-01,,12.49,13100.0,B086161PTN,Eucerin,body_care,mass,US,AMAZON,LISTPRICE,SALES,,12.49,,12.49,259.316,179.164,8.4,0.1,74.1,473696.0,14462.2,3500.31,222.261,2.026666666666667,1.2810698495523851,5.613363090526824,-1.1810698495523853,0,0,0,slowdown,,,,13.408275862068963,,9.480367509189245,-7940.0,7.633587786259542e-05,,1,12.74,1,55.294117647058826,16,1,0,0,recovery
2020-09-01,11.49,,46508.0,B086161PTN,Eucerin,body_care,mass,US,AMAZON,LISTPRICE,SALES,0.1149,,11.49,,259.997,177.631,7.8,0.09,80.4,482702.0,14668.1,3363.0,225.712,2.0633333333333335,1.3910228912373812,8.580940491052846,-1.3010228912373811,0,0,0,recovery,2.4414770918606643,,,14.71470588235294,0.7808514891065361,10.747379619788498,33408.0,2.1501677130816204e-05,4.419281760943395,0,11.49,0,55.294117647058826,16,1,0,0,recovery
2020-10-01,13.99,,52280.0,B086161PTN,Eucerin,body_care,mass,US,AMAZON,LISTPRICE,SALES,0.1399,,13.99,,260.319,178.135,6.9,0.09,81.8,480763.0,14725.8,3269.96,229.656,2.1,1.2303863428671624,7.884620994688385,-1.1403863428671623,0,0,0,recovery,2.63834278867739,0.2175805047867711,,13.118387096774194,1.06644207834362,10.864369167738158,5772.0,1.9127773527161437e-05,5.374175530791068,0,13.99,0,55.294117647058826,16,1,0,0,recovery
2020-11-01,13.99,12.49,28593.0,B086161PTN,Eucerin,body_care,mass,US,AMAZON,LISTPRICE,SALES,0.1399,12.49,13.99,12.49,260.911,179.082,6.7,0.09,76.9,478079.0,14701.6,3621.63,233.219,2.026666666666667,1.1757452138405844,6.466907179761261,-1.0857452138405843,0,0,0,recovery,2.63834278867739,0.0,-0.1200960768614892,13.5853488372093,1.0297858500094152,10.260917211605737,-23687.0,3.497359493582345e-05,5.361981671911112,0,13.99,0,55.294117647058826,16,1,0,0,recovery
2020-12-01,9.99,12.49,11303.0,B086161PTN,Eucerin,body_care,mass,US,AMAZON,LISTPRICE,SALES,0.0999,12.49,9.99,12.49,262.045,178.552,6.7,0.09,80.7,485949.0,14822.0,3756.07,236.543,1.9533333333333336,1.3204191315779434,8.07440569518485,-1.2304191315779434,0,0,0,recovery,2.301584592660462,-0.2859185132237312,0.200160128102482,14.5715,0.6855848745839481,9.33282345619073,-17290.0,8.847208705653367e-05,3.812322311053445,0,9.99,0,55.294117647058826,16,1,0,0,recovery
2021-01-01,13.99,,15893.0,B086161PTN,Eucerin,body_care,mass,US,AMAZON,LISTPRICE,SALES,0.1399,,13.99,,262.687,179.952,6.4,0.09,79.0,501604.0,15073.0,3714.24,239.642,1.88,1.3738437137002402,12.021689513013255,-1.28384371370024,1,0,0,recovery,2.63834278867739,0.4004004004004005,,15.18865,0.9210825188545396,9.67363403969682,4590.0,6.292078273453722e-05,5.325729861013297,0,13.99,0,55.294117647058826,16,1,0,0,recovery
2021-02-01,7.49,,3410.0,B086161PTN,Eucerin,body_care,mass,US,AMAZON,LISTPRICE,SALES,0.0749,,7.49,,263.579,180.497,6.2,0.08,76.8,488805.0,14983.5,3811.15,242.358,1.7833333333333332,1.6698167791706853,9.11507862098524,-1.5898167791706852,1,0,0,recovery,2.0135687975291283,-0.4646175839885632,,13.17809523809524,0.5683674206836742,8.134467570277563,-12483.0,0.0002932551319648,2.841652787209907,0,7.49,0,55.294117647058826,16,1,0,0,recovery
2021-03-01,9.66,,6318.0,B086161PTN,Eucerin,body_care,mass,US,AMAZON,LISTPRICE,SALES,0.0966,,9.66,,264.961,180.006,6.1,0.07,84.9,539607.0,15709.7,3972.89,245.458,1.6866666666666668,2.6678187820641908,28.186690232186898,-2.597818782064191,1,0,0,recovery,2.2679936482244267,0.2897196261682242,,14.158478260869565,0.6822767123708333,8.75115798136203,2908.0,0.0001582779360557,3.645819573446658,0,9.66,0,55.294117647058826,16,1,0,0,recovery
